Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2007,3,Table 1a,34.24,319.81,24.46,315.12,02200,23210,ABE,DFW,1308,20,328.01891304,US,UA
2007,3,Table 1a,80.00,312.65,80.00,312.65,02200,37320,ABE,HOU,1351,0.5434782609,345.582,DL,DL
2007,3,Table 1a,46.58,288.86,11.18,271.72,02200,37320,ABE,IAH,1339,17.5,303.82819876,US,UA
2007,3,Table 1a,50.00,249.59,50.00,249.59,02200,18500,ABE,MDW,646,1.5217391304,291.28428571,NW,NW
2007,3,Table 1a,91.39,246.15,91.39,246.15,02200,18500,ABE,ORD,654,128.69565217,246.95607264,UA,UA
2007,3,Table 1a,100.00,91.24,100.00,91.24,02200,87870,ABE,PIE,971,128.58695652,91.235942519,G4,G4
2007,3,Table 1a,73.10,171.71,12.77,153.53,02200,87870,ABE,TPA,963,40,166.35923913,US,DL
2007,3,Table 1a,97.10,247.20,97.10,247.20,00300,96460,ABI,DCA,1345,7.5,245.71652174,AA,AA
2007,3,Table 1a,100.00,98.63,100.00,98.63,00300,23210,ABI,DFW,158,32.065217391,98.629864407,AA,AA
2007,3,Table 1a,95.24,170.93,95.24,170.93,00300,37320,ABI,HOU,323,4.5652173913,170.54666667,AA,AA
2007,3,Table 1a,96.00,186.89,96.00,186.89,00300,96460,ABI,IAD,1325,2.7173913043,184.57,AA,AA
2007,3,Table 1a,68.85,147.19,24.59,121.23,00300,37320,ABI,IAH,307,6.6304347826,140.21344262,AA,CO
2007,3,Table 1a,0.00,0.00,0.00,9999.00,00300,18500,ABI,MDW,921,0.5434782609,227.384,,
2007,3,Table 1a,97.22,179.83,97.22,179.83,00300,18500,ABI,ORD,924,11.739130435,181.98009259,AA,AA
2007,3,Table 1a,99.80,134.68,99.80,134.68,01680,23210,ABQ,DAL,580,598.91304348,134.71454265,WN,WN
2007,3,Table 1a,43.48,260.41,14.54,198.91,01680,96460,ABQ,DCA,1650,225.76086957,253.05923447,AA,CO
2007,3,Table 1a,96.06,137.84,96.06,137.84,01680,23210,ABQ,DFW,569,297.82608696,139.09363869,AA,AA
2007,3,Table 1a,64.01,227.36,11.06,208.21,01680,63760,ABQ,EWR,1805,252.5,225.69853638,CO,DL
2007,3,Table 1a,98.90,169.42,98.90,169.42,01680,37320,ABQ,HOU,759,237.17391304,169.6104583,WN,WN
2007,3,Table 1a,69.51,289.91,13.77,225.39,01680,96460,ABQ,IAD,1628,165.76086957,276.76997377,UA,AA
2007,3,Table 1a,90.02,183.98,90.02,183.98,01680,37320,ABQ,IAH,744,169.89130435,185.81264875,CO,CO
2007,3,Table 1a,40.89,223.95,28.34,200.65,01680,63760,ABQ,JFK,1825,53.695652174,223.62115385,AA,DL
2007,3,Table 1a,43.02,213.61,24.55,195.20,01680,63760,ABQ,LGA,1821,268.80434783,209.77547918,AA,DL
2007,3,Table 1a,85.60,207.37,11.48,195.87,01680,18500,ABQ,MDW,1121,152.5,205.73009979,WN,F9
2007,3,Table 1a,64.65,194.41,64.65,194.41,01680,18500,ABQ,ORD,1118,274.56521739,210.01165479,AA,AA
2007,3,Table 1a,57.61,177.43,18.91,168.99,01680,87870,ABQ,TPA,1497,135.65217391,180.43449519,WN,AA
2007,3,Table 1a,98.41,393.18,98.41,393.18,01540,96460,ABY,DCA,647,13.695652174,390.50214286,DL,DL
2007,3,Table 1a,97.40,232.73,97.40,232.73,01540,63760,ABY,EWR,844,8.3695652174,232.00233766,DL,DL
2007,3,Table 1a,93.10,316.37,93.10,316.37,01540,96460,ABY,IAD,637,3.152173913,311.13310345,DL,DL
2007,3,Table 1a,100.00,199.70,100.00,199.70,01540,63760,ABY,JFK,856,1.0869565217,199.7,DL,DL
2007,3,Table 1a,100.00,233.97,100.00,233.97,01540,63760,ABY,LGA,859,5.3260869565,233.9722449,DL,DL
2007,3,Table 1a,85.23,320.89,85.23,320.89,62400,96460,ACK,DCA,405,54.456521739,301.200499,US,US
2007,3,Table 1a,37.93,116.20,37.93,116.20,62400,63760,ACK,EWR,218,3.152173913,182.17344828,CO,CO
2007,3,Table 1a,17.43,162.67,17.43,162.67,62400,96460,ACK,IAD,423,11.847826087,188.96981651,DL,DL
2007,3,Table 1a,90.92,151.19,90.92,151.19,62400,63760,ACK,JFK,199,111.30434783,154.12279297,B6,B6
2007,3,Table 1a,46.88,201.17,46.88,201.17,62400,63760,ACK,LGA,202,3.4782608696,207.846875,US,US
2007,3,Table 1a,75.00,320.83,20.37,275.38,95810,96460,ACT,DCA,1243,11.739130435,309.80888889,AA,CO
2007,3,Table 1a,95.24,280.01,95.24,280.01,95810,96460,ACT,IAD,1223,2.2826086957,279.73190476,AA,AA
2007,3,Table 1a,99.34,103.51,99.34,103.51,05870,87870,ACY,TPA,914,296.73913043,104.03071062,NK,NK
2007,3,Table 1a,50.00,187.63,50.00,187.63,01910,23210,AEX,DAL,273,0.2173913043,159.51,CO,CO
2007,3,Table 1a,42.95,303.36,29.49,258.90,01910,96460,AEX,DCA,1018,16.956521739,286.84,DL,CO
2007,3,Table 1a,89.60,166.42,89.60,166.42,01910,23210,AEX,DFW,285,21.956521739,172.8750495,AA,AA
2007,3,Table 1a,37.30,313.34,19.84,210.65,01910,63760,AEX,EWR,1211,13.695652174,265.42928571,CO,NW
2007,3,Table 1a,68.18,292.52,18.18,240.88,01910,96460,AEX,IAD,1001,2.3913043478,275.39454545,DL,CO
2007,3,Table 1a,61.11,216.64,61.11,216.64,01910,63760,AEX,JFK,1228,1.9565217391,310.77944444,CO,CO
2007,3,Table 1a,55.36,305.13,10.71,224.51,01910,63760,AEX,LGA,1228,6.0869565217,302.37232143,CO,NW
2007,3,Table 1a,85.71,277.58,85.71,277.58,01910,18500,AEX,MDW,769,1.5217391304,269.63357143,DL,DL
2007,3,Table 1a,39.56,282.36,39.56,282.36,01910,18500,AEX,ORD,778,9.8913043478,318.73340659,NW,NW
2007,3,Table 1a,53.60,151.93,53.60,151.93,01910,87870,AEX,TPA,645,13.586956522,160.89288,CO,CO
2007,3,Table 1a,68.89,224.60,28.89,216.80,05980,96460,AGS,DCA,468,29.347826087,223.61474074,US,DL
2007,3,Table 1a,74.86,231.46,74.86,231.46,05980,23210,AGS,DFW,874,19.456521739,244.3403352,DL,DL
2007,3,Table 1a,49.65,253.45,41.26,243.24,05980,63760,AGS,EWR,663,15.543478261,267.23230769,US,DL
2007,3,Table 1a,96.30,209.99,96.30,209.99,05980,37320,AGS,HOU,826,5.8695652174,215.94759259,DL,DL
2007,3,Table 1a,52.63,249.54,52.63,249.54,05980,96460,AGS,IAD,459,10.326086957,299.19378947,US,US
2007,3,Table 1a,55.81,213.90,55.81,213.90,05980,37320,AGS,IAH,821,9.347826087,231.5077907,DL,DL
2007,3,Table 1a,57.89,206.41,42.11,186.87,05980,63760,AGS,JFK,675,4.1304347826,198.18105263,US,DL
2007,3,Table 1a,56.02,254.10,40.96,230.97,05980,63760,AGS,LGA,678,18.043478261,246.52457831,US,DL
2007,3,Table 1a,97.67,224.33,97.67,224.33,05980,18500,AGS,MDW,661,4.6739130435,222.01069767,DL,DL
2007,3,Table 1a,42.71,260.73,37.69,243.23,05980,18500,AGS,ORD,677,21.630434783,258.93773869,DL,US
2007,3,Table 1a,99.21,203.20,99.21,203.20,01580,23210,ALB,DAL,1427,13.804347826,202.41566929,WN,WN
2007,3,Table 1a,99.02,245.39,99.02,245.39,01580,96460,ALB,DCA,318,110.43478261,244.69530512,US,US
2007,3,Table 1a,30.73,226.61,16.67,201.15,01580,23210,ALB,DFW,1435,125.2173913,227.57232639,US,DL
2007,3,Table 1a,90.91,218.39,90.91,218.39,01580,37320,ALB,HOU,1495,27.5,220.84146245,WN,WN
2007,3,Table 1a,63.16,180.03,63.16,180.03,01580,96460,ALB,IAD,325,4.1304347826,235.49526316,UA,UA
2007,3,Table 1a,56.52,273.13,56.52,273.13,01580,37320,ALB,IAH,1482,75,269.13305797,CO,CO
2007,3,Table 1a,97.80,161.80,97.80,161.80,01580,18500,ALB,MDW,717,138.47826087,162.61748823,WN,WN
2007,3,Table 1a,76.59,188.97,13.72,182.44,01580,18500,ALB,ORD,723,297.17391304,189.73257864,UA,AA
2007,3,Table 1a,72.08,128.06,72.08,128.06,01580,87870,ALB,TPA,1130,300.54347826,137.7778047,WN,WN
2007,3,Table 1a,99.60,84.68,99.60,84.68,02780,23210,AMA,DAL,324,539.56521739,84.740962933,WN,WN
2007,3,Table 1a,75.18,350.92,23.40,298.53,02780,96460,AMA,DCA,1383,15.326086957,336.12510638,AA,CO
2007,3,Table 1a,97.65,108.85,97.65,108.85,02780,23210,AMA,DFW,313,124.89130435,108.93616188,AA,AA
2007,3,Table 1a,51.22,279.96,51.22,279.96,02780,63760,AMA,EWR,1544,8.9130434783,338.11256098,AA,AA
2007,3,Table 1a,98.53,147.78,98.53,147.78,02780,37320,AMA,HOU,538,140.76086957,147.85103475,WN,WN
2007,3,Table 1a,80.70,271.86,80.70,271.86,02780,96460,AMA,IAD,1361,6.1956521739,277.2654386,AA,AA
2007,3,Table 1a,51.49,142.45,51.49,142.45,02780,37320,AMA,IAH,519,10.97826087,143.84742574,CO,CO
2007,3,Table 1a,50.00,265.61,50.00,265.61,02780,63760,AMA,JFK,1564,3.9130434783,295.52833333,AA,AA
2007,3,Table 1a,60.99,297.38,29.12,286.56,02780,63760,AMA,LGA,1560,19.782608696,285.84489011,AA,CO
2007,3,Table 1a,92.59,228.50,92.59,228.50,02780,18500,AMA,MDW,880,11.739130435,230.05972222,WN,WN
2007,3,Table 1a,88.36,232.94,88.36,232.94,02780,18500,AMA,ORD,879,20.543478261,241.36767196,AA,AA
2007,3,Table 1a,40.52,190.13,30.72,186.30,02780,87870,AMA,TPA,1234,16.630434783,207.00601307,AA,WN
2007,3,Table 1a,73.08,385.25,21.15,294.23,05540,96460,ASE,DCA,1598,5.652173913,383.15057692,UA,DL
2007,3,Table 1a,88.81,300.32,88.81,300.32,05540,23210,ASE,DFW,701,30.108695652,307.70628159,UA,UA
2007,3,Table 1a,87.75,378.20,10.29,344.16,05540,63760,ASE,EWR,1729,22.173913043,385.30406863,UA,DL
2007,3,Table 1a,96.89,372.38,96.89,372.38,05540,96460,ASE,IAD,1574,31.413043478,372.53705882,UA,UA
2007,3,Table 1a,87.39,379.57,87.39,379.57,05540,37320,ASE,IAH,914,25.869565217,385.28647059,UA,UA
2007,3,Table 1a,78.79,209.52,78.79,209.52,05540,63760,ASE,JFK,1750,3.5869565217,309.69606061,DL,DL
2007,3,Table 1a,95.82,436.35,95.82,436.35,05540,63760,ASE,LGA,1744,75.434782609,441.14675793,UA,UA
2007,3,Table 1a,0.00,0.00,0.00,9999.00,05540,18500,ASE,MDW,1020,0.4347826087,361.7425,,
2007,3,Table 1a,93.35,386.67,93.35,386.67,05540,18500,ASE,ORD,1013,42.5,382.42529412,UA,UA
2007,3,Table 1a,84.75,210.58,84.75,210.58,05850,23210,ATL,DAL,721,6.4130434783,214.06084746,CO,CO
2007,3,Table 1a,62.56,213.69,28.67,132.37,05850,96460,ATL,DCA,547,1939.1304348,188.71431054,DL,FL
2007,3,Table 1a,42.78,189.98,19.89,140.97,05850,23210,ATL,DFW,732,2325.5434783,183.55075018,AA,FL
2007,3,Table 1a,38.38,196.75,24.26,132.73,05850,63760,ATL,EWR,745,2382.9347826,180.82750536,DL,FL
2007,3,Table 1a,55.81,134.59,55.81,134.59,05850,37320,ATL,HOU,696,656.73913043,147.5494952,FL,FL
2007,3,Table 1a,49.94,196.23,37.50,133.13,05850,96460,ATL,IAD,533,1021.1956522,172.81045343,DL,FL
2007,3,Table 1a,59.62,170.20,59.62,170.20,05850,37320,ATL,IAH,689,867.60869565,173.85416061,CO,CO
2007,3,Table 1a,85.40,201.47,85.40,201.47,05850,63760,ATL,JFK,760,313.47826087,203.33041609,DL,DL
2007,3,Table 1a,46.78,207.10,32.30,135.40,05850,63760,ATL,LGA,761,3871.8478261,175.53551669,DL,FL
2007,3,Table 1a,69.69,131.17,69.69,131.17,05850,18500,ATL,MDW,590,1109.5652174,146.56932994,FL,FL
2007,3,Table 1a,33.91,167.02,33.91,167.02,05850,18500,ATL,ORD,606,1922.826087,195.56625777,AA,AA
2007,3,Table 1a,59.23,199.16,37.25,139.52,05850,87870,ATL,TPA,406,1235.5434783,176.00049353,DL,FL
2007,3,Table 1a,32.00,193.73,10.50,178.72,04350,96460,ATW,DCA,702,21.739130435,190.5921,YX,DL
2007,3,Table 1a,50.32,254.64,11.15,238.30,04350,23210,ATW,DFW,908,34.130434783,248.32124204,YX,NW
2007,3,Table 1a,47.03,204.69,47.03,204.69,04350,63760,ATW,EWR,772,20.108695652,242.70216216,NW,NW
2007,3,Table 1a,85.71,340.44,85.71,340.44,04350,37320,ATW,HOU,1074,0.7608695652,365.97714286,DL,DL
2007,3,Table 1a,64.65,203.14,23.23,178.88,04350,96460,ATW,IAD,680,10.760869565,198.69363636,UA,NW
2007,3,Table 1a,43.88,295.57,43.88,295.57,04350,37320,ATW,IAH,1053,10.652173913,349.48836735,NW,NW
2007,3,Table 1a,61.90,227.77,38.10,131.62,04350,63760,ATW,JFK,793,2.2826086957,191.14380952,NW,DL
2007,3,Table 1a,31.08,225.06,16.31,178.38,04350,63760,ATW,LGA,784,35.326086957,206.88753846,UA,DL
2007,3,Table 1a,100.00,259.93,100.00,259.93,04350,18500,ATW,ORD,160,15.869565217,259.92554795,UA,UA
2007,3,Table 1a,46.77,176.23,46.77,176.23,04350,87870,ATW,TPA,1171,21.847826087,186.9578607,DL,DL
2007,3,Table 1a,92.45,103.71,92.45,103.71,06100,23210,AUS,DAL,189,1152.5,103.22049986,WN,WN
2007,3,Table 1a,48.94,253.94,11.67,225.43,06100,96460,AUS,DCA,1316,205.86956522,253.47581837,AA,NW
2007,3,Table 1a,98.72,114.66,98.72,114.66,06100,23210,AUS,DFW,190,304.56521739,115.04519629,AA,AA
2007,3,Table 1a,84.08,279.04,84.08,279.04,06100,63760,AUS,EWR,1504,395.32608696,274.42416827,CO,CO
2007,3,Table 1a,100.00,106.76,100.00,106.76,06100,37320,AUS,HOU,148,332.17391304,106.76447644,WN,WN
2007,3,Table 1a,55.26,346.75,15.51,165.06,06100,96460,AUS,IAD,1297,207.5,290.81504976,UA,WN
2007,3,Table 1a,100.00,111.82,100.00,111.82,06100,37320,AUS,IAH,140,150.10869565,111.82161477,CO,CO
2007,3,Table 1a,83.84,197.59,83.84,197.59,06100,63760,AUS,JFK,1522,499.02173913,203.19986495,B6,B6
2007,3,Table 1a,59.30,220.27,19.20,194.43,06100,63760,AUS,LGA,1520,231.52173913,214.83311737,AA,CO
2007,3,Table 1a,96.77,178.39,96.77,178.39,06100,18500,AUS,MDW,972,185.32608696,178.52777713,WN,WN
2007,3,Table 1a,80.53,190.16,80.53,190.16,06100,18500,AUS,ORD,978,726.41304348,196.96831363,AA,AA
2007,3,Table 1a,62.19,166.80,62.19,166.80,06100,87870,AUS,TPA,928,173.36956522,179.95735423,WN,WN
2007,3,Table 1a,62.81,213.06,34.92,139.52,05420,96460,AVL,DCA,384,47.934782609,186.00780045,US,DL
2007,3,Table 1a,54.75,242.54,54.75,242.54,05420,23210,AVL,DFW,848,19.456521739,281.78379888,DL,DL
2007,3,Table 1a,58.45,271.27,12.68,215.32,05420,63760,AVL,EWR,583,15.434782609,259.82584507,US,DL
2007,3,Table 1a,98.28,190.34,98.28,190.34,05420,37320,AVL,HOU,843,6.3043478261,190.11655172,DL,DL
2007,3,Table 1a,50.00,213.78,40.34,141.58,05420,96460,AVL,IAD,370,19.130434783,196.33642045,US,DL
2007,3,Table 1a,46.43,216.27,46.43,216.27,05420,37320,AVL,IAH,834,18.260869565,220.57386905,DL,DL
2007,3,Table 1a,46.15,193.33,46.15,193.33,05420,63760,AVL,JFK,597,2.8260869565,254.23230769,DL,DL
2007,3,Table 1a,70.79,299.43,70.79,299.43,05420,63760,AVL,LGA,599,19.347826087,299.9552809,US,US
2007,3,Table 1a,51.11,209.03,51.11,209.03,05420,18500,AVL,MDW,521,4.8913043478,214.93777778,NW,NW
2007,3,Table 1a,34.17,199.74,16.58,180.09,05420,18500,AVL,ORD,536,43.260869565,223.45123116,DL,NW
2007,3,Table 1a,69.70,289.38,69.70,289.38,05420,87870,AVL,TPA,514,28.695652174,289.46640152,US,US
2007,3,Table 1a,75.68,178.54,19.59,164.89,82600,87870,AVP,TPA,999,32.173913043,175.32743243,US,DL
2007,3,Table 1a,63.58,163.92,17.55,155.01,41900,96460,AZO,DCA,505,32.826086957,160.25178808,NW,AA
2007,3,Table 1a,70.54,331.68,70.54,331.68,41900,63760,AZO,EWR,600,12.173913043,318.55258929,NW,NW
2007,3,Table 1a,52.17,218.87,27.17,188.50,41900,96460,AZO,IAD,482,10,206.96663043,NW,UA
2007,3,Table 1a,65.22,220.91,10.87,210.22,41900,63760,AZO,JFK,621,5,229.29869565,NW,DL
2007,3,Table 1a,51.83,264.32,28.80,227.92,41900,63760,AZO,LGA,614,20.760869565,255.77015707,NW,AA
2007,3,Table 1a,49.48,227.79,30.93,183.03,41900,87870,AZO,TPA,998,10.543478261,208.09989691,NW,DL
2007,3,Table 1a,99.16,179.42,99.16,179.42,35510,96460,BDL,DCA,313,309.56521739,179.27832514,US,US
2007,3,Table 1a,83.64,205.72,83.64,205.72,35510,37320,BDL,HOU,1519,46.52173913,213.01448598,WN,WN
2007,3,Table 1a,98.93,198.74,98.93,198.74,35510,96460,BDL,IAD,326,131.63043478,199.41848059,UA,UA
2007,3,Table 1a,62.49,239.38,15.82,200.02,35510,37320,BDL,IAH,1507,192.39130435,233.55782486,CO,US
2007,3,Table 1a,47.34,124.40,47.34,124.40,35510,87870,BDL,TPA,1111,720.10869565,132.47379019,WN,WN
2007,3,Table 1a,100.00,189.35,100.00,189.35,06920,23210,BFL,DAL,1282,0.1086956522,189.35,DL,DL
2007,3,Table 1a,67.11,339.84,67.11,339.84,06920,96460,BFL,DCA,2311,8.2608695652,362.83315789,US,US
2007,3,Table 1a,70.25,206.37,70.25,206.37,06920,23210,BFL,DFW,1271,39.456521739,221.85953168,US,US
2007,3,Table 1a,51.35,264.22,51.35,264.22,06920,63760,BFL,EWR,2448,8.0434782609,277.70743243,US,US
2007,3,Table 1a,100.00,274.01,100.00,274.01,06920,37320,BFL,HOU,1440,0.1086956522,274.01,DL,DL
2007,3,Table 1a,71.21,385.37,12.12,220.13,06920,96460,BFL,IAD,2288,7.1739130435,346.20151515,UA,DL
2007,3,Table 1a,77.53,261.05,77.53,261.05,06920,37320,BFL,IAH,1428,43.043478261,273.6879798,US,US
2007,3,Table 1a,59.43,282.28,21.70,276.89,06920,63760,BFL,JFK,2469,11.52173913,309.29490566,US,DL
2007,3,Table 1a,50.00,265.11,50.00,265.11,06920,63760,BFL,LGA,2462,2.3913043478,283.74727273,UA,UA
2007,3,Table 1a,0.00,0.00,0.00,9999.00,06920,18500,BFL,MDW,1739,0.1086956522,566.93,,
2007,3,Table 1a,54.70,236.19,54.70,236.19,06920,18500,BFL,ORD,1733,32.391304348,259.48463087,US,US
2007,3,Table 1a,39.25,328.44,14.95,292.42,10940,23210,BGM,DFW,1318,11.630434783,332.47457944,US,NW
2007,3,Table 1a,90.00,118.49,90.00,118.49,10940,37320,BGM,HOU,1381,1.0869565217,121.611,DL,DL
2007,3,Table 1a,39.29,138.24,39.29,138.24,10940,37320,BGM,IAH,1367,15.217391304,203.04678571,NW,NW
2007,3,Table 1a,100.00,168.00,100.00,168.00,10940,18500,BGM,MDW,607,1.0869565217,168.004,NW,NW
2007,3,Table 1a,44.07,207.33,44.07,207.33,10940,18500,BGM,ORD,613,12.826086957,237.20838983,NW,NW
2007,3,Table 1a,71.99,137.56,15.45,126.34,10940,87870,BGM,TPA,1048,41.52173913,136.27162304,US,DL
2007,3,Table 1a,48.54,288.91,48.54,288.91,07540,96460,BGR,DCA,590,25.97826087,284.72263598,US,US
2007,3,Table 1a,50.00,358.35,11.00,283.20,07540,23210,BGR,DFW,1717,21.739130435,343.76505,AA,NW
2007,3,Table 1a,40.00,279.09,40.00,279.09,07540,63760,BGR,EWR,393,2.7173913043,326.3232,CO,CO
2007,3,Table 1a,55.56,273.61,44.44,179.57,07540,37320,BGR,HOU,1781,0.9782608696,231.81666667,DL,AA
2007,3,Table 1a,13.33,323.14,10.00,322.34,07540,96460,BGR,IAD,601,3.2608695652,297.06633333,DL,US
2007,3,Table 1a,35.51,258.33,24.28,234.33,07540,37320,BGR,IAH,1768,30,259.55724638,CO,DL
2007,3,Table 1a,42.11,248.67,36.84,229.15,07540,63760,BGR,JFK,382,2.0652173913,252.34052632,DL,AA
2007,3,Table 1a,46.22,272.89,44.78,263.50,07540,63760,BGR,LGA,378,60.434782609,267.37133094,US,AA
2007,3,Table 1a,81.58,308.63,81.58,308.63,07540,18500,BGR,MDW,974,4.1304347826,304.67131579,NW,NW
2007,3,Table 1a,43.01,303.37,29.04,291.02,07540,18500,BGR,ORD,978,29.565217391,301.29316176,AA,NW
2007,3,Table 1a,43.95,217.99,40.74,194.80,07540,87870,BGR,TPA,1385,44.02173913,212.1948642,US,DL
2007,3,Table 1a,88.64,374.17,88.64,374.17,07870,96460,BHB,DCA,592,9.5652173913,360.86238636,US,US
2007,3,Table 1a,0.00,0.00,0.00,9999.00,07870,63760,BHB,EWR,393,1.3043478261,321.65916667,,
2007,3,Table 1a,0.00,0.00,0.00,9999.00,07870,96460,BHB,IAD,604,0.5434782609,345.78,,
2007,3,Table 1a,0.00,0.00,0.00,9999.00,07870,63760,BHB,JFK,381,0.9782608696,286.22444444,,
2007,3,Table 1a,97.18,351.79,97.18,351.79,07870,63760,BHB,LGA,378,15.434782609,349.38302817,US,US
2007,3,Table 1a,99.10,125.85,99.10,125.85,11030,23210,BHM,DAL,587,193.58695652,125.71964627,WN,WN
2007,3,Table 1a,56.33,250.93,34.87,224.89,11030,96460,BHM,DCA,654,72.934782609,239.9366468,DL,US
2007,3,Table 1a,93.24,129.60,93.24,129.60,11030,23210,BHM,DFW,597,311.73913043,132.02011855,AA,AA
2007,3,Table 1a,38.24,267.88,38.24,267.88,11030,63760,BHM,EWR,850,34.673913043,308.45106583,US,US
2007,3,Table 1a,97.62,145.85,97.62,145.85,11030,37320,BHM,HOU,570,150.86956522,146.62747118,WN,WN
2007,3,Table 1a,54.04,220.75,54.04,220.75,11030,96460,BHM,IAD,638,48.47826087,236.01699552,UA,UA
2007,3,Table 1a,91.87,153.43,91.87,153.43,11030,37320,BHM,IAH,562,72.173913043,155.49936747,CO,CO
2007,3,Table 1a,41.67,243.55,41.67,220.36,11030,63760,BHM,JFK,866,11.739130435,230.01712963,DL,US
2007,3,Table 1a,56.36,275.33,32.42,177.92,11030,63760,BHM,LGA,866,215.2173913,236.10642424,DL,US
2007,3,Table 1a,97.28,149.79,97.28,149.79,11030,18500,BHM,MDW,570,263.47826087,150.7322401,WN,WN
2007,3,Table 1a,57.23,153.59,33.99,149.02,11030,18500,BHM,ORD,584,219.34782609,154.83762636,UA,AA
2007,3,Table 1a,86.96,115.25,86.96,115.25,11030,87870,BHM,TPA,460,318.36956522,121.06816661,WN,WN
2007,3,Table 1a,55.00,325.53,15.50,293.06,10830,96460,BIL,DCA,1671,21.739130435,338.785,NW,F9
2007,3,Table 1a,37.72,260.62,33.27,201.15,10830,23210,BIL,DFW,1080,56.195652174,237.68868472,UA,F9
2007,3,Table 1a,55.40,301.78,55.40,301.78,10830,63760,BIL,EWR,1756,15.108695652,321.26215827,NW,NW
2007,3,Table 1a,20.00,258.92,20.00,200.70,10830,37320,BIL,HOU,1327,0.5434782609,314.528,DL,F9
2007,3,Table 1a,50.00,356.90,28.47,318.89,10830,96460,BIL,IAD,1648,15.652173913,341.51680556,UA,NW
2007,3,Table 1a,45.68,272.14,21.06,207.17,10830,37320,BIL,IAH,1304,49.02173913,267.58068736,UA,F9
2007,3,Table 1a,66.67,242.34,66.67,242.34,10830,63760,BIL,JFK,1776,9.7826086957,244.29244444,DL,DL
2007,3,Table 1a,72.01,220.26,72.01,220.26,10830,63760,BIL,LGA,1768,48.152173913,237.78085779,NW,NW
2007,3,Table 1a,53.66,198.25,53.66,198.25,10830,18500,BIL,MDW,1073,17.826086957,209.13408537,F9,F9
2007,3,Table 1a,78.66,248.41,10.25,212.90,10830,18500,BIL,ORD,1060,51.956521739,249.49801255,UA,NW
2007,3,Table 1a,47.41,277.90,47.41,277.90,10830,87870,BIL,TPA,1879,14.673913043,288.00985185,UA,UA
2007,3,Table 1a,94.25,330.93,94.25,330.93,11160,96460,BIS,DCA,1317,18.913043478,329.47522989,NW,NW
2007,3,Table 1a,57.79,324.58,57.79,324.58,11160,23210,BIS,DFW,978,16.739130435,348.44987013,NW,NW
2007,3,Table 1a,90.20,331.38,90.20,331.38,11160,63760,BIS,EWR,1388,5.5434782609,336.67294118,NW,NW
2007,3,Table 1a,65.91,286.23,65.91,286.23,11160,96460,BIS,IAD,1294,4.7826086957,302.78022727,NW,NW
2007,3,Table 1a,61.67,365.29,61.67,365.29,11160,37320,BIS,IAH,1194,13.043478261,436.99916667,NW,NW
2007,3,Table 1a,86.67,329.27,86.67,329.27,11160,63760,BIS,JFK,1408,3.2608695652,320.17533333,NW,NW
2007,3,Table 1a,86.15,362.81,86.15,362.81,11160,63760,BIS,LGA,1399,7.0652173913,353.97969231,NW,NW
2007,3,Table 1a,96.72,295.57,96.72,295.57,11160,18500,BIS,MDW,730,6.6304347826,296.78,NW,NW
2007,3,Table 1a,80.50,327.01,80.50,327.01,11160,18500,BIS,ORD,716,21.739130435,347.9183,NW,NW
2007,3,Table 1a,41.14,170.29,21.14,115.47,11420,96460,BMI,DCA,643,19.02173913,154.57811429,UA,FL
2007,3,Table 1a,39.17,221.16,28.75,150.41,11420,23210,BMI,DFW,690,26.086956522,189.216125,AA,FL
2007,3,Table 1a,29.09,206.19,13.94,126.67,11420,63760,BMI,EWR,775,17.934782609,181.54339394,AA,FL
2007,3,Table 1a,77.00,164.16,77.00,164.16,11420,37320,BMI,HOU,829,10.869565217,171.5516,FL,FL
2007,3,Table 1a,50.49,141.51,50.49,141.51,11420,96460,BMI,IAD,620,11.195652174,172.68446602,FL,FL
2007,3,Table 1a,40.82,169.12,40.82,169.12,11420,37320,BMI,IAH,809,10.652173913,198.96428571,DL,DL
2007,3,Table 1a,66.67,149.55,66.67,149.55,11420,63760,BMI,JFK,796,1.9565217391,151.13722222,NW,NW
2007,3,Table 1a,41.23,179.02,23.70,135.44,11420,63760,BMI,LGA,791,22.934782609,171.63165877,AA,FL
2007,3,Table 1a,56.15,131.80,56.15,131.80,11420,87870,BMI,TPA,936,28.260869565,148.39253846,FL,FL
2007,3,Table 1a,48.44,223.85,46.66,202.57,62860,96460,BNA,DCA,562,257.39130435,215.24540963,US,AA
2007,3,Table 1a,32.92,192.39,12.85,183.04,62860,63760,BNA,EWR,748,61.739130435,207.42580986,US,NW
2007,3,Table 1a,87.01,222.54,87.01,222.54,62860,96460,BNA,IAD,542,123.80434783,227.00646181,UA,UA
2007,3,Table 1a,77.93,131.17,20.35,119.27,62860,63760,BNA,JFK,766,436.30434783,129.11061535,B6,DL
2007,3,Table 1a,89.55,138.30,89.55,138.30,62860,63760,BNA,LGA,764,586.63043478,143.36608301,AA,AA
2007,3,Table 1a,90.43,130.65,90.43,130.65,62860,87870,BNA,TPA,612,564.45652174,132.64821105,WN,WN
2007,3,Table 1a,94.23,241.38,94.23,241.38,11800,23210,BOI,DAL,1283,5.652173913,237.18403846,WN,WN
2007,3,Table 1a,26.49,267.71,26.49,267.71,11800,96460,BOI,DCA,2049,49.239130435,297.7783223,NW,NW
